SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-15-2014,Single Family Residential,29 Stoneybrook Rd,Burlington,MA,01803,375000,3,1.0,Burlington,1152,23600,1969,1116,326,,Sold,,,http://www.redfin.com/MA/Burlington/29-Stony-Brook-Rd-01803/home/8463428,MLS PIN,71760164,N,Y,42.4891998,-71.2027086
PAST SALE,December-6-2007,Single Family Residential,9 Sunset Dr,Burlington,MA,01803,405000,4,2.0,Burlington,1872,29000,1956,3682,216,,Sold,,,http://www.redfin.com/MA/Burlington/9-Sunset-Dr-01803/home/8463817,MLS PIN,70640598,N,Y,42.4937582,-71.1980688
PAST SALE,May-20-2015,Single Family Residential,7 Mildred Rd,Burlington,MA,01803,410000,2,2.0,Burlington,960,20000,1958,960,427,,Sold,,,http://www.redfin.com/MA/Burlington/7-Mildred-Rd-01803/home/8463955,MLS PIN,71809799,N,Y,42.4907014,-71.2013373
PAST SALE,August-27-2013,Single Family Residential,44 S Bedford St,Burlington,MA,01803,279900,3,1.0,Burlington,1040,24508,1960,1591,269,,Sold,,,http://www.redfin.com/MA/Burlington/44-S-Bedford-St-01803/home/8465908,MLS PIN,71555922,N,Y,42.4882069,-71.2031808
PAST SALE,,Single Family Residential,34 Sunset Dr,Burlington,MA,01803,140000,3,1.0,,1048,20000,1956,,134,,,,,http://www.redfin.com/MA/Burlington/34-Sunset-Dr-01803/home/11548274,,,N,Y,42.4936211,-71.2011417
PAST SALE,,Single Family Residential,14 Sunset Dr,Burlington,MA,01803,380000,5,3.5,,3634,22000,1956,,105,,,,,http://www.redfin.com/MA/Burlington/14-Sunset-Dr-01803/home/11548277,,,N,Y,42.4931305,-71.198559
PAST SALE,,Single Family Residential,18 Druid Hill Ave,Burlington,MA,01803,264900,3,1.5,,1448,5000,1958,,183,,,,,http://www.redfin.com/MA/Burlington/18-Druid-Hill-Ave-01803/home/11775141,,,N,Y,42.5016189,-71.2102977
PAST SALE,January-15-2014,Townhouse,12 Maple Ridge Dr #12,Burlington,MA,01803,410000,2,1.5,Burlington,2300,,1995,1450,178,401,Sold,,,http://www.redfin.com/MA/Burlington/12-Maple-Ridge-Dr-01803/unit-12/home/77522449,MLS PIN,71605194,N,Y,42.497649,-71.1902841
PAST SALE,,Single Family Residential,7 James St,Burlington,MA,01803,315000,4,3.0,,2123,21500,1959,,148,,,,,http://www.redfin.com/MA/Burlington/7-James-St-01803/home/8462877,,,N,Y,42.4904612,-71.2117526
PAST SALE,September-12-2014,Vacant Land,42 S Bedford St,Burlington,MA,01803,322000,,,Burlington,,25600,,1210,,,Sold,,,http://www.redfin.com/MA/Burlington/42-S-Bedford-St-01803/home/8465904,MLS PIN,71671385,N,Y,42.4885189,-71.203327
PAST SALE,,Single Family Residential,4 Carey Ave,Burlington,MA,01803,270000,4,2.0,,3030,25800,1953,,89,,,,,http://www.redfin.com/MA/Burlington/4-Carey-Ave-01803/home/8456396,,,N,Y,42.5063353,-71.211656
PAST SALE,,Single Family Residential,139 Cambridge St Unit A,Burlington,MA,01803,400000,3,1.5,,1344,20513,1983,,298,,,,,http://www.redfin.com/MA/Burlington/139-Cambridge-St-01803/unit-A/home/8457779,,,N,Y,42.5042273,-71.1968751
