SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-24-2015,Condo/Co-op,26 Holden Rd #26,Belmont,MA,02478,471000,2,1.0,Belmont,1172,,1926,925,402,,Sold,,,http://www.redfin.com/MA/Belmont/26-Holden-Rd-02478/unit-26/home/78403150,MLS PIN,71823312,N,Y,42.3873753,-71.1802472
PAST SALE,July-24-2015,Condo/Co-op,101 Beech St #2,Belmont,MA,02478,420000,3,1.0,Waverley,1007,,1911,895,417,196,Sold,,,http://www.redfin.com/MA/Belmont/101-Beech-St-02478/unit-2/home/113245896,MLS PIN,71845466,N,Y,42.3850023,-71.1853316
PAST SALE,December-8-2017,Single Family Residential,263 Common St,Belmont,MA,02478,1225000,5,3.5,Belmont,2582,13410,1942,27,474,,Sold,,,http://www.redfin.com/MA/Belmont/263-Common-St-02478/home/8433555,MLS PIN,72244593,N,Y,42.3874852,-71.1746437
PAST SALE,June-16-2015,Condo/Co-op,15 Marlboro St #2,Belmont,MA,02478,485000,2,1.0,Belmont,1054,,1906,933,460,55,Sold,,,http://www.redfin.com/MA/Belmont/15-Marlboro-St-02478/unit-2/home/79029992,MLS PIN,71828062,N,Y,42.3764461,-71.1569305
PAST SALE,July-23-2015,Condo/Co-op,169 Winsor Ave #169,Watertown,MA,02472,375000,2,1.0,East Watertown,1048,,1920,896,358,150,Sold,,,http://www.redfin.com/MA/Watertown/169-Winsor-Ave-02472/unit-169/home/86348411,MLS PIN,71860446,N,Y,42.3766662,-71.1632712
PAST SALE,September-30-2011,Townhouse,11 Linden Ave #11,Belmont,MA,02478,360000,3,1.0,Belmont,1295,7800,1917,2288,278,125,Sold,,,http://www.redfin.com/MA/Belmont/11-Linden-Ave-02478/unit-11/home/113231475,MLS PIN,71232550,N,Y,42.3807933,-71.1733735
PAST SALE,July-10-2015,Condo/Co-op,15 Marlboro St #1,Belmont,MA,02478,495000,2,1.0,Belmont,1064,,1906,909,465,55,Sold,,,http://www.redfin.com/MA/Belmont/15-Marlboro-St-02478/unit-1/home/81949051,MLS PIN,71846927,N,Y,42.3764461,-71.1569305
PAST SALE,June-16-2015,Condo/Co-op,15 Marlboro St #3,Belmont,MA,02478,439000,2,1.0,Belmont,1001,,1906,933,439,55,Sold,,,http://www.redfin.com/MA/Belmont/15-Marlboro-St-02478/unit-3/home/79029857,MLS PIN,71828050,N,Y,42.3764461,-71.1569305
PAST SALE,January-2-2009,Single Family Residential,20 Village Hill Rd,Belmont,MA,02478,975000,3,3.0,Belmont Hill,2784,11132,1935,3289,350,,Sold,,,http://www.redfin.com/MA/Belmont/20-Village-Hill-Rd-02478/home/8453956,MLS PIN,70754166,N,Y,42.4086825,-71.1820894
PAST SALE,,Single Family Residential,262 Clifton St,Belmont,MA,02478,320000,3,3.5,,2704,13536,1940,,118,,,,,http://www.redfin.com/MA/Belmont/262-Clifton-St-02478/home/8453219,,,N,Y,42.4087428,-71.1748902
PAST SALE,August-20-2009,Single Family Residential,257 Rutledge Rd,Belmont,MA,02478,801000,4,3.5,Residential (Belmont Hill),2541,11269,1948,3059,315,,Sold,,,http://www.redfin.com/MA/Belmont/257-Rutledge-Rd-02478/home/8453562,MLS PIN,70883769,N,Y,42.409259,-71.1807203
PAST SALE,January-10-2008,Single Family Residential,24 Bellington St,Belmont,MA,02478,370000,2,1.5,Belmont Hill,915,4811,1916,3647,404,,Sold,,,http://www.redfin.com/MA/Belmont/24-Bellington-St-02478/home/8453483,MLS PIN,70629562,N,Y,42.4100947,-71.1796022
PAST SALE,,Single Family Residential,29 Bellington St,Belmont,MA,02478,160000,2,1.5,,936,3659,1939,,171,,,,,http://www.redfin.com/MA/Belmont/29-Bellington-St-02478/home/8453533,,,N,Y,42.4099041,-71.1799911
PAST SALE,,Single Family Residential,60 Wellesley Rd,Belmont,MA,02478,529900,3,3.0,,1917,22800,1955,,276,,,,,http://www.redfin.com/MA/Belmont/60-Wellesley-Rd-02478/home/8453912,,,N,Y,42.4080932,-71.1856453
PAST SALE,,Condo/Co-op,88 Common St,Belmont,MA,02478,750000,3,3.0,,2146,,,,349,,,,,http://www.redfin.com/MA/Belmont/88-Common-St-02478/home/8439011,,,N,Y,42.393481,-71.17426
PAST SALE,June-7-2012,Single Family Residential,130 Chilton St,Belmont,MA,02478,875000,4,3.5,Winnbrook,2474,9229,1937,2037,354,,Sold,,,http://www.redfin.com/MA/Belmont/130-Chilton-St-02478/home/11547318,MLS PIN,71358211,N,Y,42.4002412,-71.1698578
PAST SALE,May-27-2011,Single Family Residential,84 Claflin St,Belmont,MA,02478,737000,3,1.5,Belmont,2105,6897,1815,2414,350,,Sold,,,http://www.redfin.com/MA/Belmont/84-Claflin-St-02478/home/11774932,MLS PIN,71204725,N,Y,42.3992924,-71.1725095
PAST SALE,,Single Family Residential,231 Claflin St,Belmont,MA,02478,260000,3,2.5,,1672,6000,1929,,156,,,,,http://www.redfin.com/MA/Belmont/231-Claflin-St-02478/home/8450334,,,N,Y,42.403027,-71.167501
PAST SALE,,Multi-Family (2-4 Unit),75 Channing Rd,Belmont,MA,02478,565000,5,2.0,,2211,5673,1940,,256,,,,,http://www.redfin.com/MA/Belmont/75-Channing-Rd-02478/home/8444999,,,N,Y,42.3964024,-71.1721498
PAST SALE,July-28-2009,Single Family Residential,8 Broad St,Belmont,MA,02478,400000,2,1.0,Winn Brook,825,7523,1949,3082,485,,Sold,,,http://www.redfin.com/MA/Belmont/8-Broad-St-02478/home/8448874,MLS PIN,70919759,N,Y,42.3986224,-71.1678484
PAST SALE,,Single Family Residential,35 Frost Rd,Belmont,MA,02478,80000,4,1.5,,1767,6710,1937,,45,,,,,http://www.redfin.com/MA/Belmont/35-Frost-Rd-02478/home/8449774,,,N,Y,42.400752,-71.1671863
PAST SALE,,Condo/Co-op,24 Summit Rd,Belmont,MA,02478,1305000,3,4.5,,2905,,2006,,449,,,,,http://www.redfin.com/MA/Belmont/24-Summit-Rd-02478/home/12403575,,,N,Y,42.397673,-71.19132
PAST SALE,,Condo/Co-op,42 Summit Rd,Belmont,MA,02478,1285000,3,3.5,,2815,,2005,,456,,,,,http://www.redfin.com/MA/Belmont/42-Summit-Rd-02478/home/8459911,,,N,Y,42.397673,-71.19132
PAST SALE,,Condo/Co-op,483 Pleasant St Apt 3,Belmont,MA,02478,335000,3,2.5,,2237,,1987,,150,,,,,http://www.redfin.com/MA/Belmont/483-Pleasant-St-02478/unit-3/home/8452389,,,N,Y,42.4007638,-71.1725375
PAST SALE,November-5-2015,Single Family Residential,41 Hay Rd,Belmont,MA,02478,1000000,2,1.5,Belmont,1490,20093,1925,791,671,,Sold,,,http://www.redfin.com/MA/Belmont/41-Hay-Rd-02478/home/8454752,MLS PIN,71854705,N,Y,42.3957998,-71.1813325
PAST SALE,June-11-2015,Single Family Residential,1 Sumner Ln,Belmont,MA,02478,3200000,6,5.5,Belmont,6440,30697,2014,938,497,,Sold,,,http://www.redfin.com/MA/Belmont/1-Sumner-Ln-02478/home/58672103,MLS PIN,71754186,N,Y,42.3956405,-71.1776114
PAST SALE,May-11-2012,Single Family Residential,72 Chilton St,Belmont,MA,02478,625000,3,1.5,Winnbrook,1620,7503,1930,2064,386,,Sold,,,http://www.redfin.com/MA/Belmont/72-Chilton-St-02478/home/8449803,MLS PIN,71345867,N,Y,42.4014106,-71.168002
PAST SALE,November-14-2014,Single Family Residential,80 Somerset St,Belmont,MA,02478,1500000,4,3.5,Belmont,3116,47963,1924,1147,481,,Sold,,,http://www.redfin.com/MA/Belmont/80-Somerset-St-02478/home/8454504,MLS PIN,71683892,N,Y,42.400118,-71.1780702
PAST SALE,March-31-2010,Single Family Residential,41 Broad St,Belmont,MA,02478,626500,3,1.5,Belmont,1614,5153,1942,2836,388,,Sold,,,http://www.redfin.com/MA/Belmont/41-Broad-St-02478/home/8449466,MLS PIN,71015928,N,Y,42.4003175,-71.1692762
PAST SALE,,Single Family Residential,32 Royal Rd,Belmont,MA,02478,279500,4,2.5,,1930,8460,1935,,145,,,,,http://www.redfin.com/MA/Belmont/32-Royal-Rd-02478/home/8443555,,,N,Y,42.3949298,-71.1780269
PAST SALE,,Single Family Residential,21 Dunbarton Rd,Belmont,MA,02478,375000,4,2.5,,1879,8859,1930,,200,,,,,http://www.redfin.com/MA/Belmont/21-Dunbarton-Rd-02478/home/8443584,,,N,Y,42.3945546,-71.1777269
PAST SALE,September-16-2014,Single Family Residential,27 Common St,Belmont,MA,02478,1242500,4,3.0,Belmont,2705,10096,1930,1206,459,,Sold,,,http://www.redfin.com/MA/Belmont/27-Common-St-02478/home/8443602,MLS PIN,71682100,N,Y,42.394854,-71.1769295
PAST SALE,,Single Family Residential,11 Frost Rd,Belmont,MA,02478,320000,3,1.5,,1734,5568,1937,,185,,,,,http://www.redfin.com/MA/Belmont/11-Frost-Rd-02478/home/8449792,,,N,Y,42.4013506,-71.1676206
PAST SALE,,Single Family Residential,51 Clifton St,Belmont,MA,02478,515000,2,2.5,,2079,30875,1973,,248,,,,,http://www.redfin.com/MA/Belmont/51-Clifton-St-02478/home/8452303,,,N,Y,42.4014298,-71.1746974
PAST SALE,January-6-2012,Single Family Residential,190 Prospect St,Belmont,MA,02478,899900,4,3.5,Belmont,2450,15385,1938,2190,367,,Sold,,,http://www.redfin.com/MA/Belmont/190-Prospect-St-02478/home/8452554,MLS PIN,71300110,N,Y,42.4038823,-71.1767336
PAST SALE,,Single Family Residential,8 Fieldmont Rd,Belmont,MA,02478,420000,4,4.5,,3525,29761,1930,,119,,,,,http://www.redfin.com/MA/Belmont/8-Fieldmont-Rd-02478/home/8452705,,,N,Y,42.404507,-71.1742333
PAST SALE,September-9-2011,Single Family Residential,512 Concord Ave,Belmont,MA,02478,1372500,4,4.5,Belmont,3849,19991,1936,2309,357,,Sold,,,http://www.redfin.com/MA/Belmont/512-Concord-Ave-02478/home/8454574,MLS PIN,71235444,N,Y,42.3977568,-71.1785777
PAST SALE,July-29-2010,Single Family Residential,144 Channing Rd,Belmont,MA,02478,550000,3,1.5,Winn Brook,1343,7025,1968,2716,410,,Sold,,,http://www.redfin.com/MA/Belmont/144-Channing-Rd-02478/home/11547301,MLS PIN,71094497,N,Y,42.3967194,-71.1684871
PAST SALE,February-18-2008,Single Family Residential,90 Fletcher Rd,Belmont,MA,02478,2600000,5,4.5,Belmont,4110,29122,1930,3608,633,,Sold,,,http://www.redfin.com/MA/Belmont/90-Fletcher-Rd-02478/home/11774969,MLS PIN,70580908,N,Y,42.4028161,-71.1798887
PAST SALE,October-1-2009,Townhouse,7 Stables Way #58,Belmont,MA,02478,795000,3,2.5,Belmont,2846,,1900,3017,279,550,Sold,,,http://www.redfin.com/MA/Belmont/7-Farm-Rd-02478/unit-58/home/12296950,MLS PIN,70706300,N,Y,42.396921,-71.1720529
PAST SALE,January-30-2013,Condo/Co-op,19 Channing Rd #19,Belmont,MA,02478,400000,2,1.0,Belmont,1005,,1930,1800,398,182,Sold,,,http://www.redfin.com/MA/Belmont/19-Channing-Rd-02478/unit-19/home/77519420,MLS PIN,71463021,N,Y,42.3964048,-71.1748094
PAST SALE,,Single Family Residential,220 Claflin St,Belmont,MA,02478,532500,4,2.5,,1975,5950,1929,,270,,,,,http://www.redfin.com/MA/Belmont/220-Claflin-St-02478/home/8450236,,,N,Y,42.4024494,-71.1675808
PAST SALE,December-18-2015,Townhouse,52 SUMMIT Rd #7,Belmont,MA,02478,1300000,1,3.5,Belmont,3240,,2005,748,401,716,Sold,,,http://www.redfin.com/MA/Belmont/52-Summit-Rd-02478/unit-7/home/98252759,MLS PIN,71901936,N,Y,42.3979476,-71.1910922
PAST SALE,November-21-2016,Condo/Co-op,64 Channing Rd #64,Belmont,MA,02478,450000,2,1.0,Belmont,952,5049,1952,409,473,100,Sold,,,http://www.redfin.com/MA/Belmont/64-Channing-Rd-02478/unit-64/home/109056008,MLS PIN,72071123,N,Y,42.396759,-71.172504
PAST SALE,December-19-1995,Single Family Residential,43 RICHMOND Rd,Belmont,MA,,360000,4,2.5,Belmont,2000,6125,1941,8052,180,,Sold,,,http://www.redfin.com/MA/Belmont/43-Richmond-Rd-02478/home/8451680,MLS PIN,50300596,N,Y,42.4045656,-71.1697536
PAST SALE,January-29-2010,Single Family Residential,43 Village Hill Rd,Belmont,MA,02478,945000,4,3.5,Belmont,2655,11016,1934,2897,356,,Sold,,,http://www.redfin.com/MA/Belmont/43-Village-Hill-Rd-02478/home/8453767,MLS PIN,70980151,N,Y,42.409599,-71.182931
PAST SALE,November-2-2015,Single Family Residential,265 Cross St,Belmont,MA,02478,720000,3,1.5,Belmont,1860,5211,1930,794,387,,Sold,,,http://www.redfin.com/MA/Belmont/265-Cross-St-02478/home/8448083,MLS PIN,71901316,N,Y,42.4011485,-71.1628824
PAST SALE,April-6-2009,Single Family Residential,58 Rutledge Rd,Belmont,MA,02478,1595000,5,3.5,Belmont,3541,15075,1935,3195,450,,Sold,,,http://www.redfin.com/MA/Belmont/58-Rutledge-Rd-02478/home/8452965,MLS PIN,70862899,N,Y,42.406701,-71.172659
PAST SALE,July-22-2016,Condo/Co-op,135 Slade St #135,Belmont,MA,02478,649000,3,2.0,Belmont,1777,5392,1920,531,365,,Sold,,,http://www.redfin.com/MA/Belmont/135-Slade-St-02478/unit-135/home/105520410,MLS PIN,72004224,N,Y,42.387392,-71.1788635
PAST SALE,December-22-2009,Single Family Residential,10 Waterhouse Rd,Belmont,MA,02478,618000,3,1.5,Winn Brook,1725,5270,1937,2935,358,,Sold,,,http://www.redfin.com/MA/Belmont/10-Waterhouse-Rd-02478/home/8445382,MLS PIN,70971943,N,Y,42.3968888,-71.1629213
PAST SALE,June-30-2009,Single Family Residential,153 Channing Rd,Belmont,MA,02478,385000,2,1.0,Belmont,922,9797,1953,3110,418,,Sold,,,http://www.redfin.com/MA/Belmont/153-Channing-Rd-02478/home/8445561,MLS PIN,70911348,N,Y,42.3963602,-71.168162
PAST SALE,October-28-2016,Single Family Residential,14 Frost Rd,Belmont,MA,02478,910000,3,1.5,Winn Brook,1900,5709,1935,433,479,,Sold,,,http://www.redfin.com/MA/Belmont/14-Frost-Rd-02478/home/8449914,MLS PIN,72063087,N,Y,42.4014283,-71.1671883
PAST SALE,June-10-2014,Single Family Residential,26 Frost Rd,Belmont,MA,02478,860000,4,1.5,Belmont,1767,8214,1940,1304,487,,Sold,,,http://www.redfin.com/MA/Belmont/26-Frost-Rd-02478/home/8449923,MLS PIN,71654839,N,Y,42.4011581,-71.167002
PAST SALE,November-10-2009,Single Family Residential,67 Scott Rd,Belmont,MA,02478,709500,4,2.5,Belmont,2059,6200,1938,2977,345,,Sold,,,http://www.redfin.com/MA/Belmont/67-Scott-Rd-02478/home/8451177,MLS PIN,70960577,N,Y,42.4054041,-71.167861
PAST SALE,September-30-2015,Single Family Residential,77 Leicester Rd,Belmont,MA,02478,987500,5,3.5,Belmont,2510,6623,1932,827,393,,Sold,,,http://www.redfin.com/MA/Belmont/77-Leicester-Rd-02478/home/8451771,MLS PIN,71863738,N,Y,42.4056604,-71.1698306
PAST SALE,October-30-2015,Single Family Residential,195 Prospect St,Belmont,MA,02478,1395000,4,3.5,Belmont,3569,23331,1954,797,391,,Sold,,,http://www.redfin.com/MA/Belmont/195-Prospect-St-02478/home/8453329,MLS PIN,71850473,N,Y,42.4044664,-71.1770053
PAST SALE,August-1-2012,Single Family Residential,613 Pleasant St,Belmont,MA,02478,975000,5,3.5,Belmont,3405,35917,1860,1982,286,,Sold,,,http://www.redfin.com/MA/Belmont/613-Pleasant-St-02478/home/8454421,MLS PIN,71377438,N,Y,42.3984135,-71.1765407
PAST SALE,,Condo/Co-op,601 Pleasant St,Belmont,MA,02478,517500,4,2.5,,1512,,1962,,342,,,,,http://www.redfin.com/MA/Belmont/601-Pleasant-St-02478/home/8454431,,,N,Y,42.3988457,-71.1765599
PAST SALE,June-26-2009,Single Family Residential,232 Brighton St,Belmont,MA,02478,430500,2,1.75,Belmont,1074,7000,1952,3114,401,,Sold,,,http://www.redfin.com/MA/Belmont/232-Brighton-St-02478/home/8449985,MLS PIN,70883870,N,Y,42.4012718,-71.1639137
PAST SALE,June-18-2014,Single Family Residential,69 Prospect St,Belmont,MA,02478,1450000,5,3.5,Belmont Hill,3594,33937,1923,1296,403,,Sold,,,http://www.redfin.com/MA/Belmont/69-Prospect-St-02478/home/76479073,MLS PIN,71645657,N,Y,42.4040858,-71.1711629
PAST SALE,,Single Family Residential,271 Channing Rd,Belmont,MA,02478,275000,4,2.5,,2604,8737,1967,,106,,,,,http://www.redfin.com/MA/Belmont/271-Channing-Rd-02478/home/8445444,,,N,Y,42.3963412,-71.1626477
PAST SALE,July-29-2016,Single Family Residential,16 Troy Rd #16,Belmont,MA,02478,1450000,4,3.5,Winn Brook,4081,7153,2015,524,355,,Sold,,,http://www.redfin.com/MA/Belmont/16-Troy-Rd-02478/unit-16/home/103997655,MLS PIN,71966097,N,Y,42.3974542,-71.1606836
PAST SALE,January-22-2015,Single Family Residential,85 Juniper Rd,Belmont,MA,02478,1325000,3,2.0,Belmont,2626,30981,1952,1078,505,,Sold,,,http://www.redfin.com/MA/Belmont/85-Juniper-Rd-02478/home/8454335,MLS PIN,71760787,N,Y,42.4017746,-71.1814491
PAST SALE,September-15-2011,Single Family Residential,653 Concord Ave,Belmont,MA,02478,670000,4,2.0,Belmont,1945,12000,1850,2303,344,,Sold,,,http://www.redfin.com/MA/Belmont/653-Concord-Ave-02478/home/8455681,MLS PIN,71258462,N,Y,42.3985225,-71.1838901
PAST SALE,,Single Family Residential,24 Cowdin St,Belmont,MA,02478,531000,2,2.5,,1590,8364,1954,,334,,,,,http://www.redfin.com/MA/Belmont/24-Cowdin-St-02478/home/8450055,,,N,Y,42.4017372,-71.1654523
PAST SALE,October-30-2014,Single Family Residential,58 Farnham St,Belmont,MA,02478,845000,4,2.5,Belmont,1973,7358,1932,1162,428,,Sold,,,http://www.redfin.com/MA/Belmont/58-Farnham-St-02478/home/11774933,MLS PIN,71742048,N,Y,42.398766,-71.1718808
PAST SALE,February-27-2015,Single Family Residential,119 Farnham St,Belmont,MA,02478,750000,2,1.5,WinnBrook,1200,5955,1938,1042,625,,Sold,,,http://www.redfin.com/MA/Belmont/119-Farnham-St-02478/home/8444260,MLS PIN,71780950,N,Y,42.3970591,-71.1694162
PAST SALE,July-19-2017,Condo/Co-op,480 Concord Ave Unit D,Belmont,MA,02478,550000,3,2.5,Belmont,1471,10279,1830,169,374,324,Sold,,,http://www.redfin.com/MA/Belmont/480-Concord-Ave-02478/unit-D/home/8454558,MLS PIN,72166096,N,Y,42.3966159,-71.1786674
PAST SALE,December-21-2011,Single Family Residential,296 Cross St,Belmont,MA,02478,599500,3,2.0,Belmont,1746,7000,1970,2206,343,,Sold,,,http://www.redfin.com/MA/Belmont/296-Cross-St-02478/home/8451088,MLS PIN,71297450,N,Y,42.4021374,-71.1620728
PAST SALE,May-25-2006,Single Family Residential,100 Cross St,Belmont,MA,02478,705000,3,1.5,Belmont,2102,6519,1933,4242,335,,Sold,,,http://www.redfin.com/MA/Belmont/100-Cross-St-02478/home/8449738,MLS PIN,70330612,N,Y,42.3989442,-71.1700892
PAST SALE,June-10-2010,Single Family Residential,21 Coolidge Rd,Belmont,MA,02478,668000,3,2.5,Belmont,2259,7350,1935,2765,296,,Sold,,,http://www.redfin.com/MA/Belmont/21-Coolidge-Rd-02478/home/8449103,MLS PIN,71016083,N,Y,42.3997934,-71.1638657
PAST SALE,,Single Family Residential,50 Dean St,Belmont,MA,02478,560000,4,2.5,,1619,9706,1939,,346,,,,,http://www.redfin.com/MA/Belmont/50-Dean-St-02478/home/8449618,,,N,Y,42.3993815,-71.1697565
PAST SALE,August-6-2008,Single Family Residential,50 Munroe St,Belmont,MA,02478,699000,3,1.5,Winnbrook,1758,6441,1934,3438,398,,Sold,,,http://www.redfin.com/MA/Belmont/50-Munroe-St-02478/home/8449815,MLS PIN,70780538,N,Y,42.4010528,-71.1680342
PAST SALE,August-6-2010,Single Family Residential,301 Prospect St,Belmont,MA,02478,2400000,5,5.5,Belmont Hill,6000,43980,2004,2708,400,,Sold,,,http://www.redfin.com/MA/Belmont/301-Prospect-St-02478/home/8453288,MLS PIN,71039441,N,Y,42.4073477,-71.1798813
PAST SALE,December-29-2016,Single Family Residential,118 Rutledge Rd,Belmont,MA,02478,1685000,5,3.5,Belmont Hill,3304,19188,1936,371,510,,Sold,,,http://www.redfin.com/MA/Belmont/118-Rutledge-Rd-02478/home/8453003,MLS PIN,72005289,N,Y,42.4071745,-71.1753072
PAST SALE,July-3-2012,Single Family Residential,107 Winn St,Belmont,MA,02478,915000,3,2.5,Winn Brook Area,2400,6124,2012,2011,381,,Sold,,,http://www.redfin.com/MA/Belmont/107-Winn-St-02478/home/8444156,MLS PIN,71380857,N,Y,42.397806,-71.1693494
PAST SALE,February-29-2008,Single Family Residential,145 Channing Rd,Belmont,MA,02478,390000,3,2.0,Belmont,1258,10354,1958,3597,310,,Sold,,,http://www.redfin.com/MA/Belmont/145-Channing-Rd-02478/home/8445569,MLS PIN,70675898,N,Y,42.3963532,-71.1685017
PAST SALE,October-14-2011,Townhouse,45 trowbridge Unit Back,Belmont,MA,02478,538000,3,2.5,Belmont,1600,6000,2011,2274,336,125,Sold,,,http://www.redfin.com/MA/Belmont/45-Trowbridge-St-02478/unit-BACK/home/40036016,MLS PIN,71236395,N,Y,42.3932792,-71.1607777
PAST SALE,June-19-2014,Condo/Co-op,15 Warwick Rd #2,Belmont,MA,02478,540000,4,1.0,Belmont,1711,,1920,1295,316,175,Sold,,,http://www.redfin.com/MA/Belmont/15-Warwick-Rd-02478/unit-2/home/55219999,MLS PIN,71667447,N,Y,42.3838423,-71.1745371
PAST SALE,,Single Family Residential,186 Payson Rd,Belmont,MA,02478,500000,6,3.5,,3078,20690,1907,,162,,,,,http://www.redfin.com/MA/Belmont/186-Payson-Rd-02478/home/8425998,,,N,Y,42.3836697,-71.1673506
PAST SALE,,Single Family Residential,53 Hillside Ter,Belmont,MA,02478,342423,3,3.0,,2432,5930,1965,,141,,,,,http://www.redfin.com/MA/Belmont/53-Hillside-Ter-02478/home/8426407,,,N,Y,42.3843891,-71.1661807
PAST SALE,June-9-2016,Single Family Residential,58 HILLSIDE Ter,Belmont,MA,02478,1020000,4,3.0,Belmont,2433,8616,1967,574,419,,Sold,,,http://www.redfin.com/MA/Belmont/58-Hillside-Ter-02478/home/8426385,MLS PIN,71984633,N,Y,42.3849581,-71.1662815
PAST SALE,December-27-2013,Single Family Residential,39 Livermore Rd,Belmont,MA,02478,1350000,4,2.5,Belmont,3250,7328,2013,1469,415,,Sold,,,http://www.redfin.com/MA/Belmont/39-Livermore-Rd-02478/home/8427505,MLS PIN,71598466,N,Y,42.3849298,-71.1617721
PAST SALE,October-1-2007,Single Family Residential,16 Harriet,Belmont,MA,02478,535000,3,1.0,Belmont,1474,4275,1920,3748,363,,Sold,,,http://www.redfin.com/MA/Belmont/16-Harriet-Ave-02478/home/8429881,MLS PIN,70615467,N,Y,42.3819056,-71.1804182
PAST SALE,January-19-2015,Single Family Residential,93 Walnut St,Belmont,MA,02478,695750,3,2.0,Belmont,1757,4531,1920,1081,396,,Sold,,,http://www.redfin.com/MA/Belmont/93-Walnut-St-02478/home/8431560,MLS PIN,71765772,N,Y,42.3835769,-71.1871802
PAST SALE,April-30-2010,Single Family Residential,170 Washington St,Belmont,MA,02478,710000,4,2.5,Belmont,2214,8226,1926,2806,321,,Sold,,,http://www.redfin.com/MA/Belmont/170-Washington-St-02478/home/8435060,MLS PIN,70991045,N,Y,42.3864998,-71.1669802
PAST SALE,,Single Family Residential,18 Richardson Rd,Belmont,MA,02478,334000,3,2.5,,2070,5985,1930,,161,,,,,http://www.redfin.com/MA/Belmont/18-Richardson-Rd-02478/home/8435852,,,N,Y,42.3867763,-71.1625107
PAST SALE,August-19-2013,Single Family Residential,19 Dunbarton Rd,Belmont,MA,02478,1231000,4,3.0,Belmont,3012,9066,1930,1599,409,,Sold,,,http://www.redfin.com/MA/Belmont/19-Dunbarton-Rd-02478/home/8443589,MLS PIN,71514056,N,Y,42.3946533,-71.1774738
PAST SALE,March-29-2013,Condo/Co-op,33 Clarendon Rd #2,Belmont,MA,02478,375000,2,1.0,Belmont,1275,,1920,1742,294,450,Sold,,,http://www.redfin.com/MA/Belmont/33-Clarendon-Rd-02478/unit-2/home/8458664,MLS PIN,71463376,N,Y,42.3807853,-71.1620642
PAST SALE,,Condo/Co-op,33 Chestnut St,Belmont,MA,02478,300000,3,2.0,,1064,,1927,,282,,,,,http://www.redfin.com/MA/Belmont/33-Chestnut-St-02478/home/12403586,,,N,Y,42.3825232,-71.1859207
PAST SALE,,Single Family Residential,30 Shaw Rd,Belmont,MA,02478,510000,3,2.5,,1880,7058,1950,,271,,,,,http://www.redfin.com/MA/Belmont/30-Shaw-Rd-02478/home/8427708,,,N,Y,42.3857131,-71.1638764
PAST SALE,April-30-2007,Condo/Co-op,25 Loring St #1,Belmont,MA,02478,372000,2,1.0,Belmont,1138,,1924,3902,327,,Sold,,,http://www.redfin.com/MA/Belmont/25-Loring-St-02478/unit-1/home/77492988,MLS PIN,70526639,N,Y,42.3829115,-71.1863202
PAST SALE,August-1-2007,Condo/Co-op,30-32 Holden Rd #32,Belmont,MA,02478,340000,2,1.0,Belmont,1196,,1926,3809,284,,Sold,,,http://www.redfin.com/MA/Belmont/30-32-Holden-Rd-02478/unit-32/home/77493926,MLS PIN,70566669,N,Y,42.387461,-71.1803769
PAST SALE,November-19-2012,Townhouse,4 Warwick Rd #2,Belmont,MA,02478,805000,3,2.5,Belmont,3125,,2005,1872,258,,Sold,,,http://www.redfin.com/MA/Belmont/4-Warwick-Rd-02478/unit-2/home/77518676,MLS PIN,71431373,N,Y,42.3839277,-71.1749299
PAST SALE,December-14-2012,Townhouse,58 GRANT Ave #58,Belmont,MA,02478,565000,3,2.5,Belmont,1690,6438,1947,1847,334,,Sold,,,http://www.redfin.com/MA/Belmont/58-Grant-Ave-02478/unit-58/home/77518837,MLS PIN,71435200,N,Y,42.3886301,-71.1860834
PAST SALE,July-14-2014,Condo/Co-op,50 Winslow Rd #2,Belmont,MA,02478,506500,3,1.0,Belmont,1432,7771,1925,1270,354,,Sold,,,http://www.redfin.com/MA/Belmont/50-Winslow-Rd-02478/unit-2/home/77523790,MLS PIN,71670127,N,Y,42.3843369,-71.1785017
PAST SALE,August-10-2015,Condo/Co-op,39 Payson Rd #2,Belmont,MA,02478,525000,2,1.0,Belmont,1288,,1923,878,408,200,Sold,,,http://www.redfin.com/MA/Belmont/39-Payson-Rd-02478/unit-2/home/87261325,MLS PIN,71863245,N,Y,42.3825014,-71.1734596
PAST SALE,May-9-2016,Condo/Co-op,23 Bartlett Ave #23,Belmont,MA,02478,530000,2,1.5,Belmont,1068,4500,1964,605,496,75,Sold,,,http://www.redfin.com/MA/Belmont/23-Bartlett-Ave-02478/unit-23/home/104039151,MLS PIN,71969135,N,Y,42.3825593,-71.1812195
PAST SALE,May-9-2016,Single Family Residential,29 Homer Rd,Belmont,MA,02478,1385000,4,2.5,Belmont,3011,9352,1928,605,460,,Sold,,,http://www.redfin.com/MA/Belmont/29-Homer-Rd-02478/home/104417810,MLS PIN,71984454,N,Y,42.3872907,-71.1752819
