SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-9-1997,Single Family Residential,107 HUNNEWELL St,Needham,MA,,232500,4,1.0,Needham,1372,13710,1949,7331,169,,Sold,,,http://www.redfin.com/MA/Needham/107-Hunnewell-St-02494/home/8928250,MLS PIN,50364871,N,Y,42.3024266,-71.2463001
PAST SALE,,Condo/Co-op,117 Booth St #1,Needham,MA,02494,791700,4,2.5,,3115,,2008,,254,,,,,http://www.redfin.com/MA/Needham/117-Booth-St-02494/unit-1/home/39868186,,,N,Y,42.2980941,-71.2422712
PAST SALE,July-9-2015,Townhouse,340 Hunnewell St #340,Needham,MA,02494,859000,4,3.5,Needham,3392,,2007,910,253,,Sold,,,http://www.redfin.com/MA/Needham/340-Hunnewell-St-02494/unit-340/home/113221532,MLS PIN,71822538,N,Y,42.2977435,-71.2380336
PAST SALE,June-5-2014,Townhouse,23 Bobsled Dr #23,Needham,MA,02494,845000,4,2.5,Needham,2972,,2007,1309,284,,Sold,,,http://www.redfin.com/MA/Needham/23-Bobsled-Rd-02494/unit-23/home/113229109,MLS PIN,71664170,N,Y,42.2987571,-71.2410442
PAST SALE,,Single Family Residential,70 Winding River Rd,Needham,MA,02492,650000,5,3.5,,3787,60113,1958,,172,,,,,http://www.redfin.com/MA/Needham/70-Winding-River-Rd-02492/home/11715809,,,N,Y,42.2715767,-71.2959478
PAST SALE,,Single Family Residential,240 Fox Hill Rd,Needham,MA,02492,500000,3,2.5,,3022,43560,1976,,165,,,,,http://www.redfin.com/MA/Needham/240-Fox-Hill-Rd-02492/home/8940416,,,N,Y,42.2655627,-71.2314176
PAST SALE,August-24-2011,Single Family Residential,271 Edgewater Dr,Needham,MA,02492,1003000,5,2.5,Needham,3250,43560,1962,2325,309,,Sold,,,http://www.redfin.com/MA/Needham/271-Edgewater-Dr-02492/home/8939790,MLS PIN,71222291,N,Y,42.2657948,-71.2219675
PAST SALE,September-1-2016,Single Family Residential,60 Wildwood Dr,Needham,MA,02492,1775000,5,4.0,Needham,5160,84506,1966,490,344,,Sold,,,http://www.redfin.com/MA/Needham/60-Wildwood-Dr-02492/home/8940492,MLS PIN,71995369,N,Y,42.2645608,-71.2279127
PAST SALE,,Single Family Residential,7 Powder House Cir,Needham,MA,02492,217000,3,1.5,,1320,12197,1985,,164,,,,,http://www.redfin.com/MA/Needham/7-Powder-House-Cir-02492/home/8938438,,,N,Y,42.2896983,-71.268022
PAST SALE,June-14-2010,Single Family Residential,358 Cartwright Rd #358,Wellesley,MA,02482,1015000,3,5.5,Wellesley,4599,,1991,2761,221,,Sold,,,http://www.redfin.com/MA/Wellesley/358-Cartwright-Rd-02482/unit-358/home/113205400,MLS PIN,71005676,N,Y,42.2831249,-71.2778132
PAST SALE,November-16-2012,Single Family Residential,1699 GREAT PLAIN Ave,Needham,MA,02492,417050,2,1.0,Needham,1370,10019,1951,1875,304,,Sold,,,http://www.redfin.com/MA/Needham/1699-Great-Plain-Ave-02492/home/8930693,MLS PIN,71434563,N,Y,42.287926,-71.262356
PAST SALE,,Single Family Residential,1637 Great Plain Ave,Needham,MA,02492,244000,3,2.5,,2272,13068,1924,,107,,,,,http://www.redfin.com/MA/Needham/1637-Great-Plain-Ave-02492/home/8930652,,,N,Y,42.286466,-71.260555
PAST SALE,,Single Family Residential,22 Mary Chilton Rd,Needham,MA,02492,682000,4,2.5,,2590,10019,1982,,263,,,,,http://www.redfin.com/MA/Needham/22-Mary-Chilton-Rd-02492/home/11827716,,,N,Y,42.2894684,-71.2685709
PAST SALE,,Single Family Residential,51 Stockdale Rd,Needham,MA,02492,200000,4,3.0,,1910,10890,1951,,105,,,,,http://www.redfin.com/MA/Needham/51-Stockdale-Rd-02492/home/8929590,,,N,Y,42.2875791,-71.2666211
PAST SALE,,Single Family Residential,55 Standish Rd,Needham,MA,02492,335000,4,2.5,,1980,10454,1973,,169,,,,,http://www.redfin.com/MA/Needham/55-Standish-Rd-02492/home/8930540,,,N,Y,42.2855092,-71.2635443
PAST SALE,July-18-2014,Single Family Residential,109 Standish Rd,Needham,MA,02492,612500,3,2.5,Needham,1580,11326,1974,1266,388,,Sold,,,http://www.redfin.com/MA/Needham/109-Standish-Rd-02492/home/8930578,MLS PIN,71682000,N,Y,42.2839045,-71.2646913
PAST SALE,June-3-2005,Single Family Residential,25 Stockdale Rd,Needham,MA,02492,660000,3,1.5,Needham,1476,10890,1934,4598,447,,Sold,,,http://www.redfin.com/MA/Needham/25-Stockdale-Rd-02492/home/8929613,MLS PIN,70182365,N,Y,42.2883789,-71.2662014
PAST SALE,January-21-2004,Single Family Residential,44 STEWART Rd,Needham,MA,02492,677500,4,3.5,Needham,2400,13504,1971,5097,282,,Sold,,,http://www.redfin.com/MA/Needham/44-Stewart-Rd-02492/home/8929821,MLS PIN,30786236,N,Y,42.2863461,-71.2635332
PAST SALE,May-13-2004,Single Family Residential,84 WHITING Way,Needham,MA,02492,531500,3,1.5,Needham,1804,10019,1960,4984,295,,Sold,,,http://www.redfin.com/MA/Needham/84-Whiting-Way-02492/home/11715302,MLS PIN,30795931,N,Y,42.2858136,-71.2647819
PAST SALE,July-1-2008,Single Family Residential,44 Edwardel Rd,Needham,MA,02492,595000,3,1.5,Birds Hill - Mitchell School!,2136,13504,1957,3474,279,,Sold,,,http://www.redfin.com/MA/Needham/44-Edwardel-Rd-02492/home/11714129,MLS PIN,70745459,N,Y,42.2884919,-71.2137129
PAST SALE,,Single Family Residential,21 La Salle Rd,Needham,MA,02494,295000,4,2.5,,2620,8276,1932,,113,,,,,http://www.redfin.com/MA/Needham/21-La-Salle-Rd-02494/home/8914872,,,N,Y,42.2891089,-71.2294594
PAST SALE,,Single Family Residential,112 Washington Ave,Needham,MA,02492,565000,4,1.5,,1376,8276,1940,,411,,,,,http://www.redfin.com/MA/Needham/112-Washington-Ave-02492/home/8906045,,,N,Y,42.283964,-71.2226113
